,num_incident,accident_type
80382,2018S003667,frontal-lateral_collision
80383,2018S003668,rear-end_collision
80384,2018S003669,frontal-lateral_collision
80385,2018S003670,lateral_collision
80386,2018S003671,run_over
80387,2018S003672,frontal-lateral_collision
80388,2018S003673,rear-end_collision
80389,2018S003674,rear-end_collision
80390,2018S003675,lateral_collision
80391,2018S003676,multiple_rear-end_collision
80392,2018S003677,rear-end_collision
80393,2018S003678,run_over
80394,2018S003679,multiple_rear-end_collision
80395,2018S003680,crash_into_stationary
80396,2018S003681,lateral_collision
80397,2018S003682,lateral_collision
80398,2018S003683,lateral_collision
80399,2018S003684,rear-end_collision
80400,2018S003685,lateral_collision
80401,2018S003686,rear-end_collision
80402,2018S003687,"frontal-lateral_collision,crash_into_stationary,frontal_collision"
80403,2018S003688,lateral_collision
80404,2018S003689,fall_inside_vehicle
80405,2018S003690,lateral_collision
80406,2018S003691,run_over
80407,2018S003692,frontal-lateral_collision
80408,2018S003693,frontal-lateral_collision
80409,2018S003694,lateral_collision
80410,2018S003695,run-off_with_crash_or_collision
80411,2018S003696,fall--motorcycle
80412,2018S003697,"run_over,crash_into_stationary"
80413,2018S003698,run_over
80414,2018S003699,lateral_collision
80415,2018S003700,Other_types
80416,2018S003701,rear-end_collision
80417,2018S003702,lateral_collision
80418,2018S003703,run_over
80419,2018S003704,Other_types
80420,2018S003705,lateral_collision
80421,2018S003706,rear-end_collision
80422,2018S003707,"rear-end_collision,fall--motorcycle"
80423,2018S003708,rear-end_collision
80424,2018S003709,frontal-lateral_collision
80425,2018S003710,rear-end_collision
80426,2018S003711,lateral_collision
80427,2018S003712,frontal-lateral_collision
80428,2018S003713,rear-end_collision
80429,2018S003714,"lateral_collision,crash_into_stationary"
80430,2018S003715,frontal-lateral_collision
80431,2018S003716,run_over
80432,2018S003717,lateral_collision
80433,2018S003718,crash_into_stationary
80434,2018S003719,rear-end_collision
80435,2018S003720,lateral_collision
80436,2018S003721,run_over
80437,2018S003722,lateral_collision
80438,2018S003723,rear-end_collision
80439,2018S003724,frontal-lateral_collision
80440,2018S003725,fall_inside_vehicle
80441,2018S003726,rear-end_collision
80442,2018S003727,rear-end_collision
80443,2018S003728,lateral_collision
80444,2018S003729,crash_into_stationary
80445,2018S003730,frontal_collision
80446,2018S003731,multiple_rear-end_collision
80447,2018S003732,run_over
80448,2018S003733,rear-end_collision
80449,2018S003734,rear-end_collision
80450,2018S003735,lateral_collision
80451,2018S003736,rear-end_collision
80452,2018S003737,frontal-lateral_collision
80453,2018S003738,fall--motorcycle
80454,2018S003739,rear-end_collision
80455,2018S003740,fall--motorcycle
80456,2018S003741,crash_into_stationary
80457,2018S003742,multiple_rear-end_collision
80458,2018S003743,fall_inside_vehicle
80459,2018S003744,crash_into_stationary
80460,2018S003745,fall--motorcycle
80461,2018S003746,rear-end_collision
80462,2018S003747,lateral_collision
80463,2018S003748,rear-end_collision
80464,2018S003749,run_over
80465,2018S003750,"lateral_collision,fall--motorcycle"
80466,2018S003751,lateral_collision
80467,2018S003752,lateral_collision
80468,2018S003753,lateral_collision
80469,2018S003754,lateral_collision
80470,2018S003755,lateral_collision
80471,2018S003756,fall--motorcycle
80472,2018S003757,lateral_collision
80473,2018S003758,lateral_collision
80474,2018S003759,rear-end_collision
80475,2018S003760,rear-end_collision
80476,2018S003761,lateral_collision
80477,2018S003762,lateral_collision
80478,2018S003763,run_over
80479,2018S003764,rear-end_collision
80480,2018S003765,lateral_collision
80481,2018S003766,rear-end_collision
80482,2018S003767,frontal-lateral_collision
80483,2018S003768,rear-end_collision
80484,2018S003769,"frontal-lateral_collision,Other_types"
80485,2018S003770,fall--motorcycle
80486,2018S003771,frontal-lateral_collision
80487,2018S003772,multiple_rear-end_collision
80488,2018S003773,rear-end_collision
80489,2018S003774,fall--motorcycle
80490,2018S003775,frontal-lateral_collision
80491,2018S003776,rear-end_collision
80492,2018S003777,frontal-lateral_collision
80493,2018S003778,lateral_collision
80494,2018S003779,rear-end_collision
80495,2018S003780,lateral_collision
80496,2018S003781,rear-end_collision
80497,2018S003782,rear-end_collision
80498,2018S003783,frontal-lateral_collision
80499,2018S003784,frontal_collision
80500,2018S003785,crash_into_stationary
80501,2018S003786,lateral_collision
80502,2018S003787,rear-end_collision
80503,2018S003788,rear-end_collision
80504,2018S003789,lateral_collision
80505,2018S003790,lateral_collision
80506,2018S003791,crash_into_stationary
80507,2018S003792,crash_into_stationary
80508,2018S003793,frontal-lateral_collision
80509,2018S003794,lateral_collision
80510,2018S003795,lateral_collision
80511,2018S003796,lateral_collision
80512,2018S003797,rear-end_collision
80513,2018S003798,rear-end_collision
80514,2018S003799,multiple_rear-end_collision
80515,2018S003800,fall--motorcycle
80516,2018S003801,frontal-lateral_collision
80517,2018S003802,lateral_collision
80518,2018S003803,frontal-lateral_collision
80519,2018S003804,run_over
80520,2018S003805,frontal-lateral_collision
80521,2018S003806,crash_into_stationary
80522,2018S003807,crash_into_stationary
80523,2018S003808,overturning
80524,2018S003809,frontal-lateral_collision
80525,2018S003810,frontal-lateral_collision
80526,2018S003811,run_over
80527,2018S003812,rear-end_collision
80528,2018S003813,lateral_collision
80529,2018S003814,lateral_collision
80530,2018S003815,fall--motorcycle
80531,2018S003816,lateral_collision
80532,2018S003817,lateral_collision
80533,2018S003818,frontal-lateral_collision
80534,2018S003819,run_over
80535,2018S003820,crash_into_stationary
80536,2018S003821,rear-end_collision
80537,2018S003822,frontal-lateral_collision
80538,2018S003823,fall--motorcycle
80539,2018S003824,crash_into_stationary
80540,2018S003825,multiple_rear-end_collision
80541,2018S003826,run_over
80542,2018S003827,lateral_collision
80543,2018S003828,frontal-lateral_collision
80544,2018S003829,lateral_collision
80545,2018S003830,lateral_collision
80546,2018S003831,frontal-lateral_collision
80547,2018S003832,"crash_into_stationary,fall--motorcycle"
80548,2018S003833,Other_types
80549,2018S003834,rear-end_collision
80550,2018S003835,lateral_collision
80551,2018S003836,rear-end_collision
80552,2018S003837,lateral_collision
80553,2018S003838,run_over
80554,2018S003839,rear-end_collision
80555,2018S003840,rear-end_collision
80556,2018S003841,rear-end_collision
80557,2018S003842,"rear-end_collision,lateral_collision"
80558,2018S003843,frontal-lateral_collision
80559,2018S003844,multiple_rear-end_collision
80560,2018S003845,crash_into_stationary
80561,2018S003846,crash_into_stationary
80562,2018S003847,rear-end_collision
80563,2018S003848,fall--motorcycle
80564,2018S003849,lateral_collision
80565,2018S003850,rear-end_collision
80566,2018S003851,run_over
80567,2018S003852,rear-end_collision
80568,2018S003853,"rear-end_collision,lateral_collision"
80569,2018S003854,rear-end_collision
80570,2018S003855,rear-end_collision
80571,2018S003856,rear-end_collision
80572,2018S003857,rear-end_collision
80573,2018S003858,fall--motorcycle
80574,2018S003859,frontal-lateral_collision
80575,2018S003860,run_over
80576,2018S003861,crash_into_stationary
80577,2018S003862,lateral_collision
80578,2018S003863,rear-end_collision
80579,2018S003864,frontal-lateral_collision
80580,2018S003865,"Other_types,rear-end_collision"
80581,2018S003866,fall--motorcycle
80582,2018S003867,multiple_rear-end_collision
80583,2018S003868,frontal-lateral_collision
80584,2018S003869,lateral_collision
80585,2018S003870,lateral_collision
80586,2018S003871,lateral_collision
80587,2018S003872,run_over
80588,2018S003873,rear-end_collision
80589,2018S003874,rear-end_collision
80590,2018S003875,run_over
80591,2018S003877,crash_into_stationary
80592,2018S003878,"fall--motorcycle,lateral_collision"
80593,2018S003879,rear-end_collision
80594,2018S003880,rear-end_collision
80595,2018S003881,frontal-lateral_collision
80596,2018S003882,fall--motorcycle
80597,2018S003883,lateral_collision
80598,2018S003884,lateral_collision
80599,2018S003885,frontal-lateral_collision
80600,2018S003886,lateral_collision
80601,2018S003887,fall--motorcycle
80602,2018S003888,frontal-lateral_collision
80603,2018S003889,lateral_collision
80604,2018S003890,lateral_collision
80605,2018S003891,fall_inside_vehicle
80606,2018S003892,frontal-lateral_collision
80607,2018S003893,run_over
80608,2018S003894,frontal-lateral_collision
80609,2018S003895,rear-end_collision
80610,2018S003896,fall--motorcycle
80611,2018S003897,fall--motorcycle
80612,2018S003898,lateral_collision
80613,2018S003899,fall--motorcycle
80614,2018S003900,frontal-lateral_collision
80615,2018S003901,lateral_collision
80616,2018S003902,rear-end_collision
80617,2018S003903,frontal-lateral_collision
80618,2018S003904,rear-end_collision
80619,2018S003905,crash_into_stationary
80620,2018S003906,lateral_collision
80621,2018S003907,lateral_collision
80622,2018S003908,"lateral_collision,rear-end_collision"
80623,2018S003909,crash_into_stationary
80624,2018S003910,rear-end_collision
80625,2018S003911,fall_inside_vehicle
80626,2018S003912,run_over
80627,2018S003913,crash_into_stationary
80628,2018S003914,lateral_collision
80629,2018S003915,frontal-lateral_collision
80630,2018S003916,fall--motorcycle
80631,2018S003918,rear-end_collision
80632,2018S003919,rear-end_collision
80633,2018S003920,run_over
80634,2018S003921,rear-end_collision
80635,2018S003922,frontal-lateral_collision
80636,2018S003923,"frontal-lateral_collision,lateral_collision"
80637,2018S003924,rear-end_collision
80638,2018S003926,crash_into_stationary
80639,2018S003927,crash_into_stationary
80640,2018S003928,"crash_into_stationary,lateral_collision"
80641,2018S003929,lateral_collision
80642,2018S003930,run_over
80643,2018S003931,run_over
80644,2018S003932,multiple_rear-end_collision
80645,2018S003933,rear-end_collision
80646,2018S003934,rear-end_collision
80647,2018S003935,rear-end_collision
80648,2018S003936,fall--motorcycle
80649,2018S003937,rear-end_collision
80650,2018S003938,lateral_collision
80651,2018S003939,run_over
80652,2018S003940,rear-end_collision
80653,2018S003941,run_over
80654,2018S003942,run_over
80655,2018S003943,rear-end_collision
80656,2018S003944,fall_inside_vehicle
80657,2018S003945,rear-end_collision
80658,2018S003946,frontal-lateral_collision
80659,2018S003947,rear-end_collision
80660,2018S003948,rear-end_collision
80661,2018S003949,run_over
80662,2018S003950,lateral_collision
80663,2018S003951,lateral_collision
80664,2018S003952,run_over
80665,2018S003953,rear-end_collision
80666,2018S003954,lateral_collision
80667,2018S003955,rear-end_collision
80668,2018S003956,lateral_collision
80669,2018S003957,rear-end_collision
80670,2018S003958,run_over
80671,2018S003959,rear-end_collision
80672,2018S003960,lateral_collision
80673,2018S003961,"fall--motorcycle,run_over"
80674,2018S003962,rear-end_collision
80675,2018S003963,rear-end_collision
80676,2018S003964,run_over
80677,2018S003965,"crash_into_stationary,lateral_collision"
80678,2018S003966,fall--motorcycle
80679,2018S003967,lateral_collision
80680,2018S003968,"fall--motorcycle,run_over"
80681,2018S003969,rear-end_collision
80682,2018S003970,lateral_collision
80683,2018S003971,lateral_collision
80684,2018S003972,rear-end_collision
80685,2018S003973,lateral_collision
80686,2018S003974,rear-end_collision
80687,2018S003975,fall_inside_vehicle
80688,2018S003976,rear-end_collision
80689,2018S003977,frontal-lateral_collision
80690,2018S003978,frontal-lateral_collision
80691,2018S003979,frontal-lateral_collision
80692,2018S003980,lateral_collision
80693,2018S003981,rear-end_collision
80694,2018S003982,lateral_collision
80695,2018S003983,run_over
80696,2018S003984,lateral_collision
80697,2018S003985,multiple_rear-end_collision
80698,2018S003986,run_over
80699,2018S003987,multiple_rear-end_collision
80700,2018S003988,lateral_collision
80701,2018S003989,run_over
80702,2018S003990,rear-end_collision
80703,2018S003991,multiple_rear-end_collision
80704,2018S003992,rear-end_collision
80705,2018S003993,rear-end_collision
80706,2018S003994,lateral_collision
80707,2018S003995,rear-end_collision
80708,2018S003996,rear-end_collision
80709,2018S003997,fall_inside_vehicle
80710,2018S003998,lateral_collision
80711,2018S003999,frontal-lateral_collision
80712,2018S004000,Other_types
80713,2018S004001,rear-end_collision
80714,2018S004002,run_over
80715,2018S004003,Other_types
80716,2018S004004,rear-end_collision
80717,2018S004005,rear-end_collision
80718,2018S004006,run_over
80719,2018S004007,lateral_collision
80720,2018S004008,run_over
80721,2018S004009,frontal-lateral_collision
80722,2018S004010,fall--motorcycle
80723,2018S004011,rear-end_collision
80724,2018S004012,lateral_collision
80725,2018S004013,lateral_collision
80726,2018S004014,lateral_collision
80727,2018S004015,frontal-lateral_collision
80728,2018S004016,lateral_collision
80729,2018S004017,rear-end_collision
80730,2018S004018,rear-end_collision
80731,2018S004019,lateral_collision
80732,2018S004020,rear-end_collision
80733,2018S004021,rear-end_collision
80734,2018S004022,lateral_collision
80735,2018S004023,fall--motorcycle
80736,2018S004024,rear-end_collision
80737,2018S004025,lateral_collision
80738,2018S004026,"rear-end_collision,fall_inside_vehicle"
80739,2018S004027,run_over
80740,2018S004028,frontal-lateral_collision
80741,2018S004029,rear-end_collision
80742,2018S004030,lateral_collision
80743,2018S004031,lateral_collision
80744,2018S004032,"rear-end_collision,lateral_collision"
80745,2018S004033,lateral_collision
80746,2018S004034,fall--motorcycle
80747,2018S004035,lateral_collision
80748,2018S004036,fall--motorcycle
80749,2018S004037,frontal-lateral_collision
80750,2018S004038,frontal-lateral_collision
80751,2018S004039,frontal-lateral_collision
80752,2018S004040,rear-end_collision
80753,2018S004041,frontal-lateral_collision
80754,2018S004042,frontal-lateral_collision
80755,2018S004043,lateral_collision
80756,2018S004044,lateral_collision
80757,2018S004045,"Other_types,lateral_collision"
80758,2018S004046,"rear-end_collision,lateral_collision"
80759,2018S004047,frontal-lateral_collision
80760,2018S004048,frontal-lateral_collision
80761,2018S004049,lateral_collision
80762,2018S004050,frontal-lateral_collision
80763,2018S004051,lateral_collision
80764,2018S004052,multiple_rear-end_collision
80765,2018S004053,lateral_collision
80766,2018S004054,run_over
80767,2018S004055,fall--motorcycle
80768,2018S004056,rear-end_collision
80769,2018S004057,frontal-lateral_collision
80770,2018S004058,fall--motorcycle
80771,2018S004059,frontal-lateral_collision
