,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
6787,64.74,0.19,57.84,0.78,partly-cloudy-night,0,0,,997.0,,Partly Cloudy,64.74,2010-10-10 21:00:00,0,8.275,311,7.99,5.3
6788,63.66,0.44,57.53,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,63.66,2010-10-10 22:00:00,0,6.216,297,7.07,3.92
6789,63.08,0.44,57.45,0.82,partly-cloudy-night,0,0,,997.3,,Partly Cloudy,63.08,2010-10-10 23:00:00,0,6.216,291,6.48,3.81
6790,63.59,0.44,58.27,0.83,partly-cloudy-night,0,0,,,,Partly Cloudy,63.59,2010-10-11 00:00:00,0,6.216,311,3.78,3.78
6791,62.96,0.44,58.31,0.85,partly-cloudy-night,0,0,,,,Partly Cloudy,62.96,2010-10-11 01:00:00,0,6.216,266,2.99,1.87
6792,62.79,0.44,58.3,0.85,partly-cloudy-night,0,0,,997.2,,Partly Cloudy,62.79,2010-10-11 02:00:00,0,6.216,270,1.22,1.22
6793,62.58,0.44,58.16,0.85,partly-cloudy-night,0.0125,0.31,rain,,,Partly Cloudy,62.58,2010-10-11 03:00:00,0,6.216,342,1.81,1.81
6794,61.79,0.44,57.95,0.87,partly-cloudy-night,0,0,,,,Partly Cloudy,61.79,2010-10-11 04:00:00,0,6.216,0,3.69,1.37
6795,61.18,0.44,57.32,0.87,partly-cloudy-night,0,0,,996.5,,Partly Cloudy,61.18,2010-10-11 05:00:00,0,6.216,348,1.77,1.77
6796,60.86,0.44,56.38,0.85,partly-cloudy-night,0,0,,,,Partly Cloudy,60.86,2010-10-11 06:00:00,0,6.216,330,4.99,3.4
6797,60.61,0.44,55.61,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,60.61,2010-10-11 07:00:00,0,6.216,330,2.71,2.71
6798,60.86,0.44,55.71,0.83,partly-cloudy-night,0,0,,997.7,,Partly Cloudy,60.86,2010-10-11 08:00:00,0,6.216,330,6.38,3.09
6799,61.6,0.59,55.69,0.81,partly-cloudy-day,0,0,,,"{'azimuth': 109, 'altitude': 10, 'dni': 301, 'ghi': 59.4, 'dhi': 5.4, 'etr': 1365.3}",Mostly Cloudy,61.6,2010-10-11 09:00:00,0,6.216,344,4.81,2.17
6800,62.73,0.59,56.08,0.79,partly-cloudy-day,0,0,,,"{'azimuth': 120, 'altitude': 21, 'dni': 451.1, 'ghi': 174.2, 'dhi': 15.8, 'etr': 1365.4}",Mostly Cloudy,62.73,2010-10-11 10:00:00,1,6.216,343,10.99,3.86
6801,64.27,0.53,55.87,0.74,partly-cloudy-day,0,0,,,"{'azimuth': 133, 'altitude': 30, 'dni': 560.3, 'ghi': 303.9, 'dhi': 27.6, 'etr': 1365.4}",Mostly Cloudy,64.27,2010-10-11 11:00:00,2,6.216,339,6.31,3.13
6802,65.81,0.44,57.16,0.74,partly-cloudy-day,0,0,,,"{'azimuth': 149, 'altitude': 37, 'dni': 658.4, 'ghi': 431.7, 'dhi': 39.2, 'etr': 1365.4}",Partly Cloudy,65.81,2010-10-11 12:00:00,3,6.216,357,8.56,3.45
6803,68.16,0.59,58.55,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 167, 'altitude': 41, 'dni': 575.5, 'ghi': 413.2, 'dhi': 37.6, 'etr': 1365.5}",Mostly Cloudy,68.16,2010-10-11 13:00:00,4,6.216,2,7.01,3.06
6804,69.73,0.47,58.92,0.69,partly-cloudy-day,0,0,,1000.6,"{'azimuth': 187, 'altitude': 41, 'dni': 660.5, 'ghi': 479.1, 'dhi': 43.6, 'etr': 1365.5}",Partly Cloudy,69.73,2010-10-11 14:00:00,4,6.216,91,8.42,4.18
6805,68.67,0.59,58.42,0.7,partly-cloudy-day,0,0,,,"{'azimuth': 206, 'altitude': 38, 'dni': 564.7, 'ghi': 382.4, 'dhi': 34.8, 'etr': 1365.5}",Mostly Cloudy,68.67,2010-10-11 15:00:00,3,6.216,88,9.01,4.9
6806,69.6,0.44,58.86,0.69,partly-cloudy-day,0,0,,,"{'azimuth': 223, 'altitude': 32, 'dni': 629.4, 'ghi': 362.9, 'dhi': 33, 'etr': 1365.6}",Partly Cloudy,69.6,2010-10-11 16:00:00,2,6.216,69,10.8,5.15
6807,69.31,0.31,59.59,0.71,partly-cloudy-day,0,0,,1000.81,"{'azimuth': 236, 'altitude': 23, 'dni': 613.6, 'ghi': 264.3, 'dhi': 24, 'etr': 1365.6}",Partly Cloudy,69.31,2010-10-11 17:00:00,1,6.216,65,10.25,7.26
6808,68.35,0.44,59.42,0.73,partly-cloudy-day,0,0,,,"{'azimuth': 248, 'altitude': 13, 'dni': 416, 'ghi': 103.7, 'dhi': 9.4, 'etr': 1365.6}",Partly Cloudy,68.35,2010-10-11 18:00:00,0,6.216,62,14.0,6.24
6809,67.56,0.44,61.38,0.81,partly-cloudy-day,0,0,,,"{'azimuth': 258, 'altitude': 2, 'dni': 58, 'ghi': 2.6, 'dhi': 0.2, 'etr': 1365.6}",Partly Cloudy,67.3,2010-10-11 19:00:00,0,6.216,54,16.99,7.66
6810,66.41,0.31,62.31,0.88,partly-cloudy-night,0,0,,1001.9,,Partly Cloudy,65.97,2010-10-11 20:00:00,0,4.645,50,16.99,5.33
6811,65.53,0.44,61.19,0.87,partly-cloudy-night,0,0,,,,Partly Cloudy,65.22,2010-10-11 21:00:00,0,6.216,56,14.5,7.13
6812,65.47,0.44,62.01,0.9,partly-cloudy-night,0,0,,,,Partly Cloudy,65.04,2010-10-11 22:00:00,0,4.974,50,14.0,9.1
6813,64.56,0.75,61.76,0.92,partly-cloudy-night,0,0,,1004.1,,Mostly Cloudy,64.12,2010-10-11 23:00:00,0,3.73,53,16.16,9.23
6814,64.25,0.75,61.47,0.92,partly-cloudy-night,0.0157,0.31,rain,,,Mostly Cloudy,63.85,2010-10-12 00:00:00,0,3.108,53,13.38,7.12
6815,64.11,0.75,61.92,0.94,partly-cloudy-night,0.0039,0.31,rain,,,Mostly Cloudy,63.62,2010-10-12 01:00:00,0,2.488,48,8.34,7.81
6816,62.67,0.75,60.87,0.95,partly-cloudy-night,0.0094,0.31,rain,1003.4,,Mostly Cloudy,62.27,2010-10-12 02:00:00,0,4.346,35,9.37,7.74
6817,64.01,0.75,62.13,0.95,partly-cloudy-night,0.0,0.0,,,,Mostly Cloudy,63.48,2010-10-12 03:00:00,0,4.974,38,14.8,10.08
6818,63.66,0.75,61.45,0.94,partly-cloudy-night,0.0157,0.31,rain,,,Mostly Cloudy,63.23,2010-10-12 04:00:00,0,3.108,53,17.63,8.73
6819,63.49,0.75,61.57,0.95,partly-cloudy-night,0.0,0.0,,1002.4,,Mostly Cloudy,63.02,2010-10-12 05:00:00,0,3.108,63,25.02,9.7
6820,64.25,0.75,62.58,0.96,partly-cloudy-night,0.0,0.0,,,,Mostly Cloudy,63.66,2010-10-12 06:00:00,0,3.73,56,28.0,14.41
6821,63.51,0.75,61.85,0.96,partly-cloudy-night,0.0,0.0,,,,Mostly Cloudy,62.99,2010-10-12 07:00:00,0,3.407,43,23.99,14.77
6822,62.96,0.75,60.76,0.94,partly-cloudy-night,0.0,0.0,,1002.1,,Mostly Cloudy,62.59,2010-10-12 08:00:00,0,5.285,54,29.51,14.65
6823,62.74,0.75,60.31,0.93,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 109, 'altitude': 10, 'dni': 232.8, 'ghi': 45, 'dhi': 4.1, 'etr': 1366.1}",Mostly Cloudy,62.44,2010-10-12 09:00:00,0,3.714,56,25.1,12.12
6824,63.96,0.75,61.04,0.91,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 121, 'altitude': 20, 'dni': 353.3, 'ghi': 134.9, 'dhi': 12.3, 'etr': 1366.1}",Mostly Cloudy,63.61,2010-10-12 10:00:00,1,4.964,55,24.75,14.22
6825,64.53,0.59,60.56,0.88,partly-cloudy-day,0.0,0.0,,1002.2,"{'azimuth': 134, 'altitude': 29, 'dni': 521.7, 'ghi': 280.6, 'dhi': 25.5, 'etr': 1366.2}",Mostly Cloudy,64.28,2010-10-12 11:00:00,2,5.591,52,29.42,16.02
6826,64.61,0.59,59.8,0.85,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 149, 'altitude': 36, 'dni': 557.9, 'ghi': 363, 'dhi': 33, 'etr': 1366.2}",Mostly Cloudy,64.47,2010-10-12 12:00:00,3,5.597,49,33.85,17.9
6827,65.39,0.44,57.98,0.77,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 168, 'altitude': 40, 'dni': 677.2, 'ghi': 482.7, 'dhi': 43.9, 'etr': 1366.2}",Partly Cloudy,65.39,2010-10-12 13:00:00,4,5.591,39,28.42,13.64
6828,65.38,0.44,56.32,0.73,partly-cloudy-day,0.0,0.0,,1002.2,"{'azimuth': 187, 'altitude': 41, 'dni': 679.3, 'ghi': 489, 'dhi': 44.5, 'etr': 1366.3}",Partly Cloudy,65.38,2010-10-12 14:00:00,4,6.216,56,26.95,12.04
6829,65.53,0.59,54.67,0.68,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 206, 'altitude': 38, 'dni': 563.4, 'ghi': 378.3, 'dhi': 34.4, 'etr': 1366.3}",Mostly Cloudy,65.53,2010-10-12 15:00:00,3,6.216,41,23.73,13.36
6830,65.72,0.59,54.06,0.66,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 222, 'altitude': 31, 'dni': 532.2, 'ghi': 303.8, 'dhi': 27.6, 'etr': 1366.3}",Mostly Cloudy,65.72,2010-10-12 16:00:00,2,6.216,29,29.67,13.67
6831,66.02,0.44,52.99,0.63,partly-cloudy-day,0.0,0.0,,999.5,"{'azimuth': 236, 'altitude': 23, 'dni': 555.9, 'ghi': 236.2, 'dhi': 21.5, 'etr': 1366.4}",Partly Cloudy,66.02,2010-10-12 17:00:00,1,6.216,5,26.39,13.68
6832,65.73,0.59,51.55,0.6,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 248, 'altitude': 13, 'dni': 347.7, 'ghi': 84.6, 'dhi': 7.7, 'etr': 1366.4}",Mostly Cloudy,65.73,2010-10-12 18:00:00,0,6.216,40,32.03,14.79
6833,65.73,0.59,50.92,0.59,partly-cloudy-day,0.0,0.0,,,"{'azimuth': 258, 'altitude': 2, 'dni': 38.8, 'ghi': 1.5, 'dhi': 0.1, 'etr': 1366.4}",Mostly Cloudy,65.73,2010-10-12 19:00:00,0,6.216,36,29.68,12.58
6834,64.62,0.6,51.75,0.63,partly-cloudy-night,0.0,0.0,,1001.5,,Mostly Cloudy,64.62,2010-10-12 20:00:00,0,6.216,35,33.0,15.72
6835,63.76,0.75,52.37,0.66,partly-cloudy-night,0.0,0.0,,,,Mostly Cloudy,63.76,2010-10-12 21:00:00,0,6.216,18,35.44,14.78
6836,63.58,0.44,52.06,0.66,partly-cloudy-night,0.0,0.0,,,,Partly Cloudy,63.58,2010-10-12 22:00:00,0,6.216,25,33.38,11.87
6837,63.51,0.19,52.19,0.67,partly-cloudy-night,0.0,0.0,,1002.6,,Partly Cloudy,63.51,2010-10-12 23:00:00,0,6.216,41,26.0,10.79
6838,63.51,0.44,53.22,0.69,partly-cloudy-night,0,0,,1001,,Partly Cloudy,63.51,2010-10-13 00:00:00,0,6.216,39,16.5,11.75
6839,64.24,0.44,53.16,0.67,partly-cloudy-night,0,0,,1000,,Partly Cloudy,64.24,2010-10-13 01:00:00,0,6.216,42,28.84,17.89
6840,63.44,0.44,54.47,0.73,partly-cloudy-night,0.0125,0.31,rain,,,Partly Cloudy,63.44,2010-10-13 02:00:00,0,6.216,46,26.85,14.64
6841,62.13,0.44,55.11,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,62.13,2010-10-13 03:00:00,0,6.216,31,23.02,11.3
6842,62.39,0.44,55.51,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,62.39,2010-10-13 04:00:00,0,6.216,10,14.99,10.91
6843,62.71,0.44,56.47,0.8,partly-cloudy-night,0,0,,1003.5,,Partly Cloudy,62.71,2010-10-13 05:00:00,0,6.216,39,12.01,10.09
6844,62.4,0.19,55.77,0.79,partly-cloudy-night,0,0,,,,Partly Cloudy,62.4,2010-10-13 06:00:00,0,6.216,18,8.99,7.41
6845,63.09,0.19,55.61,0.77,partly-cloudy-night,0,0,,,,Partly Cloudy,63.09,2010-10-13 07:00:00,0,5.599,18,13.0,8.05
6846,62.12,0.44,54.98,0.77,partly-cloudy-night,0.0251,0.31,rain,1004.9,,Partly Cloudy,62.12,2010-10-13 08:00:00,0,6.216,9,12.11,4.43
6847,62.69,0.44,55.73,0.78,partly-cloudy-day,0.0251,0.31,rain,,"{'azimuth': 110, 'altitude': 10, 'dni': 342.9, 'ghi': 64.9, 'dhi': 5.9, 'etr': 1366.9}",Partly Cloudy,62.69,2010-10-13 09:00:00,0,6.216,16,16.64,6.56
6848,63.66,0.59,56.62,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 121, 'altitude': 20, 'dni': 447.4, 'ghi': 168.8, 'dhi': 15.3, 'etr': 1366.9}",Mostly Cloudy,63.66,2010-10-13 10:00:00,1,6.216,16,9.01,3.92
6849,65.03,0.59,56.28,0.73,partly-cloudy-day,0,0,,1007.98,"{'azimuth': 134, 'altitude': 29, 'dni': 520.2, 'ghi': 277.3, 'dhi': 25.2, 'etr': 1367}",Mostly Cloudy,65.03,2010-10-13 11:00:00,2,6.216,2,18.15,5.99
6850,66.09,0.59,54.71,0.67,partly-cloudy-day,0,0,,,"{'azimuth': 150, 'altitude': 36, 'dni': 557.9, 'ghi': 360.2, 'dhi': 32.7, 'etr': 1367}",Mostly Cloudy,66.09,2010-10-13 12:00:00,3,6.216,31,17.95,5.91
6851,67.36,0.44,54.98,0.64,partly-cloudy-day,0,0,,,"{'azimuth': 168, 'altitude': 40, 'dni': 675.9, 'ghi': 478.2, 'dhi': 43.5, 'etr': 1367}",Partly Cloudy,67.36,2010-10-13 13:00:00,4,6.216,49,19.5,10.06
6852,68.42,0.44,55.59,0.64,partly-cloudy-day,0,0,,1008.01,"{'azimuth': 187, 'altitude': 40, 'dni': 678.1, 'ghi': 484.4, 'dhi': 44, 'etr': 1367.1}",Partly Cloudy,68.42,2010-10-13 14:00:00,4,6.216,62,16.99,11.4
6853,67.37,0.44,55.99,0.67,partly-cloudy-day,0,0,,,"{'azimuth': 206, 'altitude': 37, 'dni': 662.7, 'ghi': 441.2, 'dhi': 40.1, 'etr': 1367.1}",Partly Cloudy,67.37,2010-10-13 15:00:00,3,6.216,65,16.99,9.56
6854,67.53,0.75,55.01,0.64,partly-cloudy-day,0,0,,,"{'azimuth': 222, 'altitude': 31, 'dni': 417.9, 'ghi': 236.1, 'dhi': 21.5, 'etr': 1367.1}",Mostly Cloudy,67.53,2010-10-13 16:00:00,2,6.216,65,8.99,6.58
6855,67.62,0.75,54.64,0.63,partly-cloudy-day,0,0,,1009.01,"{'azimuth': 236, 'altitude': 22, 'dni': 369.4, 'ghi': 154.8, 'dhi': 14.1, 'etr': 1367.2}",Mostly Cloudy,67.62,2010-10-13 17:00:00,1,6.216,69,7.01,3.9
6856,66.61,0.59,54.28,0.65,partly-cloudy-day,0,0,,,"{'azimuth': 248, 'altitude': 12, 'dni': 343.4, 'ghi': 81.6, 'dhi': 7.4, 'etr': 1367.2}",Mostly Cloudy,66.61,2010-10-13 18:00:00,0,6.216,90,5.37,2.57
6857,65.38,0.31,55.75,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 258, 'altitude': 2, 'dni': 38, 'ghi': 1.3, 'dhi': 0.1, 'etr': 1367.2}",Partly Cloudy,65.38,2010-10-13 19:00:00,0,6.216,110,7.01,2.76
6858,63.55,0.19,56.32,0.77,partly-cloudy-night,0,0,,1010.4,,Partly Cloudy,63.55,2010-10-13 20:00:00,0,6.216,96,2.22,2.22
6859,63.5,0.19,56.79,0.79,partly-cloudy-night,0,0,,,,Partly Cloudy,63.5,2010-10-13 21:00:00,0,6.216,0,2.45,2.45
6860,63.06,0.19,56.86,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,63.06,2010-10-13 22:00:00,0,6.216,320,1.64,1.64
6861,62.19,0.19,57.72,0.85,partly-cloudy-night,0,0,,1011.29,,Partly Cloudy,62.19,2010-10-13 23:00:00,0,6.216,311,1.49,1.17
6862,61.77,0.44,57.25,0.85,partly-cloudy-night,0,0,,,,Partly Cloudy,61.77,2010-10-14 00:00:00,0,6.216,299,2.81,0.89
6863,62.37,0.44,58.55,0.87,partly-cloudy-night,0,0,,,,Partly Cloudy,62.32,2010-10-14 01:00:00,0,6.216,0,1.24,1.24
6864,61.54,0.44,58.23,0.89,partly-cloudy-night,0,0,,1011.39,,Partly Cloudy,61.51,2010-10-14 02:00:00,0,6.216,90,1.57,1.57
6865,61.8,0.75,57.99,0.87,partly-cloudy-night,0,0,,,,Mostly Cloudy,61.8,2010-10-14 03:00:00,0,6.216,90,0.85,0.85
6866,61.61,0.75,58.4,0.89,partly-cloudy-night,0,0,,,,Mostly Cloudy,61.56,2010-10-14 04:00:00,0,6.216,64,2.12,2.12
6867,61.15,0.75,58.3,0.91,partly-cloudy-night,0,0,,1010.4,,Mostly Cloudy,61.08,2010-10-14 05:00:00,0,6.216,52,2.01,1.46
6868,61.12,0.44,58.5,0.91,partly-cloudy-night,0,0,,,,Partly Cloudy,61.02,2010-10-14 06:00:00,0,6.216,0,2.63,2.63
6869,59.92,0.31,56.48,0.88,partly-cloudy-night,0,0,,1010.2,,Partly Cloudy,59.92,2010-10-14 07:00:00,0,6.216,317,3.9,3.9
6870,58.75,0.44,53.63,0.83,partly-cloudy-night,0,0,,1010.57,,Partly Cloudy,58.75,2010-10-14 08:00:00,0,6.216,321,6.49,4.4
6871,58.88,0.31,52.43,0.79,partly-cloudy-day,0,0,,1010.6,"{'azimuth': 110, 'altitude': 10, 'dni': 370.5, 'ghi': 68.6, 'dhi': 6.2, 'etr': 1367.7}",Partly Cloudy,58.88,2010-10-14 09:00:00,0,6.216,324,8.34,5.69
6872,61.22,0.31,51.62,0.71,partly-cloudy-day,0,0,,1011.61,"{'azimuth': 121, 'altitude': 20, 'dni': 575, 'ghi': 214.4, 'dhi': 19.5, 'etr': 1367.7}",Partly Cloudy,61.22,2010-10-14 10:00:00,1,6.216,309,11.5,6.21
6873,62.41,0.19,51.95,0.69,partly-cloudy-day,0,0,,1012.15,"{'azimuth': 134, 'altitude': 29, 'dni': 717.7, 'ghi': 379.2, 'dhi': 34.5, 'etr': 1367.7}",Partly Cloudy,62.41,2010-10-14 11:00:00,2,6.216,325,7.01,3.42
6874,65.18,0.19,53.86,0.67,partly-cloudy-day,0,0,,1012.29,"{'azimuth': 150, 'altitude': 36, 'dni': 770.2, 'ghi': 493.4, 'dhi': 44.9, 'etr': 1367.8}",Partly Cloudy,65.18,2010-10-14 12:00:00,3,9.079,325,4.17,2.94
6875,67.47,0.31,54.89,0.64,partly-cloudy-day,,,rain,1012.29,"{'azimuth': 168, 'altitude': 40, 'dni': 741.4, 'ghi': 520.6, 'dhi': 47.3, 'etr': 1367.8}",Partly Cloudy,67.47,2010-10-14 13:00:00,4,6.216,56,4.0,3.28
6876,67.55,0.31,55.07,0.64,partly-cloudy-day,,,rain,1011.85,"{'azimuth': 187, 'altitude': 40, 'dni': 743.7, 'ghi': 527.2, 'dhi': 47.9, 'etr': 1367.8}",Partly Cloudy,67.55,2010-10-14 14:00:00,4,6.216,54,5.97,3.37
6877,67.06,0.31,55.11,0.66,partly-cloudy-day,,,rain,1012.29,"{'azimuth': 206, 'altitude': 37, 'dni': 726.5, 'ghi': 479.6, 'dhi': 43.6, 'etr': 1367.9}",Partly Cloudy,67.06,2010-10-14 15:00:00,3,6.216,25,7.99,4.67
6878,67.43,0.31,53.94,0.62,partly-cloudy-day,0,0,,,"{'azimuth': 222, 'altitude': 31, 'dni': 685, 'ghi': 383.1, 'dhi': 34.8, 'etr': 1367.9}",Partly Cloudy,67.43,2010-10-14 16:00:00,2,6.216,213,7.99,4.4
6879,68.25,0.31,55.23,0.63,partly-cloudy-day,0,0,,1011.5,"{'azimuth': 236, 'altitude': 22, 'dni': 603.8, 'ghi': 249.5, 'dhi': 22.7, 'etr': 1367.9}",Partly Cloudy,68.25,2010-10-14 17:00:00,1,6.216,168,6.02,5.42
6880,66.5,0.44,54.34,0.65,partly-cloudy-day,0,0,,1012.29,"{'azimuth': 247, 'altitude': 12, 'dni': 397.3, 'ghi': 92.1, 'dhi': 8.4, 'etr': 1368}",Partly Cloudy,66.5,2010-10-14 18:00:00,0,6.216,193,7.5,5.37
6881,65.3,0.31,55.32,0.7,partly-cloudy-day,0,0,,1012.29,"{'azimuth': 258, 'altitude': 1, 'dni': 27.7, 'ghi': 0.8, 'dhi': 0.1, 'etr': 1368}",Partly Cloudy,65.3,2010-10-14 19:00:00,0,6.216,267,4.99,4.5
6882,63.59,0.31,54.86,0.73,partly-cloudy-night,0,0,,1011.83,,Partly Cloudy,63.59,2010-10-14 20:00:00,0,6.216,303,6.0,5.13
6883,61.17,0.44,53.03,0.75,partly-cloudy-night,0,0,,,,Partly Cloudy,61.17,2010-10-14 21:00:00,0,6.216,328,7.67,4.78
6884,59.75,0.44,51.69,0.75,partly-cloudy-night,0,0,,,,Partly Cloudy,59.75,2010-10-14 22:00:00,0,6.216,316,4.02,1.86
6885,58.89,0.19,52.43,0.79,partly-cloudy-night,0,0,,1012.01,,Partly Cloudy,58.89,2010-10-14 23:00:00,0,6.216,300,3.35,2.06
6886,58.7,0.19,52.68,0.8,partly-cloudy-night,0,0,,,,Partly Cloudy,58.7,2010-10-15 00:00:00,0,6.216,270,4.01,0.69
6887,57.41,0.19,51.78,0.81,partly-cloudy-night,0,0,,,,Partly Cloudy,57.41,2010-10-15 01:00:00,0,6.216,344,4.01,1.29
6888,57.09,0.19,51.98,0.83,partly-cloudy-night,0,0,,1011.61,,Partly Cloudy,57.09,2010-10-15 02:00:00,0,6.216,315,6.0,2.43
6889,55.78,0.19,51.15,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,55.78,2010-10-15 03:00:00,0,6.216,303,6.0,1.67
6890,55.44,0.19,50.96,0.85,partly-cloudy-night,0,0,,,,Partly Cloudy,55.44,2010-10-15 04:00:00,0,6.216,328,6.51,1.99
6891,55.03,0.19,50.67,0.85,partly-cloudy-night,0,0,,,,Partly Cloudy,55.03,2010-10-15 05:00:00,0,6.216,313,7.49,3.87
6892,55.0,0.19,50.37,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,55.0,2010-10-15 06:00:00,0,6.216,284,8.0,4.34
6893,54.04,0.09,48.99,0.83,clear-night,0,0,,,,Clear,54.04,2010-10-15 07:00:00,0,5.287,325,11.35,3.26
6894,53.55,0.09,48.31,0.82,clear-night,0,0,,1010.8,,Clear,53.55,2010-10-15 08:00:00,0,5.906,304,5.99,2.24
6895,54.94,0.19,48.1,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 110, 'altitude': 9, 'dni': 390, 'ghi': 70.6, 'dhi': 6.4, 'etr': 1368.5}",Partly Cloudy,54.94,2010-10-15 09:00:00,0,5.902,296,10.69,3.42
6896,58.18,0.19,48.3,0.7,partly-cloudy-day,0,0,,,"{'azimuth': 122, 'altitude': 20, 'dni': 612.5, 'ghi': 225.7, 'dhi': 20.5, 'etr': 1368.5}",Partly Cloudy,58.18,2010-10-15 10:00:00,1,6.216,305,9.58,3.59
6897,60.72,0.19,48.25,0.63,partly-cloudy-day,0,0,,1011.5,"{'azimuth': 135, 'altitude': 28, 'dni': 715.6, 'ghi': 374.7, 'dhi': 34.1, 'etr': 1368.5}",Partly Cloudy,60.72,2010-10-15 11:00:00,2,6.216,280,9.03,4.08
6898,63.41,0.19,49.0,0.59,partly-cloudy-day,0,0,,,"{'azimuth': 150, 'altitude': 35, 'dni': 768.5, 'ghi': 488.5, 'dhi': 44.4, 'etr': 1368.6}",Partly Cloudy,63.41,2010-10-15 12:00:00,3,6.216,350,10.0,2.3
6899,65.23,0.19,49.16,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 168, 'altitude': 39, 'dni': 792.6, 'ghi': 552.4, 'dhi': 50.2, 'etr': 1368.6}",Partly Cloudy,65.23,2010-10-15 13:00:00,4,6.216,238,9.3,3.92
6900,66.25,0.19,49.28,0.54,partly-cloudy-day,0,0,,1010.8,"{'azimuth': 187, 'altitude': 40, 'dni': 794.9, 'ghi': 559.1, 'dhi': 50.8, 'etr': 1368.6}",Partly Cloudy,66.25,2010-10-15 14:00:00,4,6.216,211,6.42,4.09
6901,67.32,0.19,49.12,0.52,partly-cloudy-day,0,0,,,"{'azimuth': 206, 'altitude': 37, 'dni': 776.3, 'ghi': 508, 'dhi': 46.2, 'etr': 1368.6}",Partly Cloudy,67.32,2010-10-15 15:00:00,3,6.216,187,5.82,3.91
6902,67.78,0.19,49.25,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 222, 'altitude': 30, 'dni': 731.1, 'ghi': 404.7, 'dhi': 36.8, 'etr': 1368.7}",Partly Cloudy,67.78,2010-10-15 16:00:00,2,6.216,210,6.64,4.42
6903,66.78,0.19,50.32,0.55,partly-cloudy-day,0,0,,,"{'azimuth': 235, 'altitude': 22, 'dni': 642.9, 'ghi': 261.9, 'dhi': 23.8, 'etr': 1368.7}",Partly Cloudy,66.78,2010-10-15 17:00:00,1,6.216,254,8.78,5.87
6904,65.1,0.19,49.89,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 247, 'altitude': 12, 'dni': 460, 'ghi': 104, 'dhi': 9.5, 'etr': 1368.7}",Partly Cloudy,65.1,2010-10-15 18:00:00,0,6.216,247,8.81,3.62
6905,61.75,,49.17,0.63,clear-day,0,0,,,"{'azimuth': 257, 'altitude': 1, 'etr': 1368.8}",Clear,61.75,2010-10-15 19:00:00,,,276,7.28,4.75
6906,59.66,0.0,48.44,0.66,clear-night,0,0,,1010.5,,Clear,59.66,2010-10-15 20:00:00,0,,284,6.82,4.55
6907,58.65,,48.94,0.7,clear-night,0,0,,,,Clear,58.65,2010-10-15 21:00:00,0,,304,8.33,2.54
6908,57.94,,49.28,0.73,clear-night,0,0,,,,Clear,57.94,2010-10-15 22:00:00,0,,324,7.99,2.73
6909,57.35,0.0,49.34,0.75,clear-night,0,0,,1011.39,,Clear,57.35,2010-10-15 23:00:00,0,,304,7.99,1.77
6910,56.37,,49.4,0.77,clear-night,0,0,,,,Clear,56.37,2010-10-16 00:00:00,0,,303,4.82,2.32
6911,56.14,,49.59,0.79,clear-night,0,0,,,,Clear,56.14,2010-10-16 01:00:00,0,,304,5.31,1.35
6912,55.05,0.0,49.4,0.81,clear-night,0,0,,1011.29,,Clear,55.05,2010-10-16 02:00:00,0,,344,2.49,0.73
6913,54.76,,48.87,0.8,clear-night,0,0,,1012.01,,Clear,54.76,2010-10-16 03:00:00,0,10.0,329,7.34,3.59
6914,54.14,0.19,48.47,0.81,partly-cloudy-night,0,0,,1012.01,,Partly Cloudy,54.14,2010-10-16 04:00:00,0,6.841,304,11.02,2.89
6915,53.96,0.19,47.3,0.78,partly-cloudy-night,0,0,,1010.5,,Partly Cloudy,53.96,2010-10-16 05:00:00,0,3.73,262,11.26,4.01
6916,52.79,0.19,45.52,0.76,partly-cloudy-night,0,0,,,,Partly Cloudy,52.79,2010-10-16 06:00:00,0,5.591,274,9.49,5.33
6917,52.15,0.22,44.43,0.75,partly-cloudy-night,0,0,,,,Partly Cloudy,52.15,2010-10-16 07:00:00,0,6.216,249,12.5,4.23
6918,51.53,0.19,43.71,0.75,partly-cloudy-night,0,0,,1010.5,,Partly Cloudy,51.53,2010-10-16 08:00:00,0,6.216,278,10.01,4.03
